# Second test
102.17711554  88.72948944
102.20788768  89.78136678
102.24005347  90.83585488
102.27362522  91.89308303
102.30860592  92.95315519
102.34500868  94.01620192
102.38284367  95.08234700
102.42212142  96.15171558
102.46285500  97.22442411
102.50505118  98.30062505
102.54872154  99.38043333
102.59387843 100.46397774
102.64053280 101.55138929
102.68869971 102.64280734
102.73838573 103.73836347
102.78960418 104.83819502
102.84238171 105.94243368
102.89671077 107.05122916
102.95261122 108.16471790
103.01009528 109.28304192
103.06917510 110.40634448
103.12986268 111.53476995
103.19216983 112.66846382
103.25610808 113.80757259
103.32168868 114.95224367
103.38892252 116.10262504
103.45782007 117.25886486
103.52838983 118.42111186
103.60064460 119.58950934
103.67458202 120.76420951
103.75021234 121.94536110
103.82755222 123.13311455
103.90660425 124.32761054
103.98736621 125.52899214
104.06983846 126.73740163
104.15402076 127.95297809
104.23991069 129.17585687
104.32750315 130.40616919
104.41678998 131.64404139
104.50775935 132.88959411
105.98719439  -6.87244611
105.88798186  -5.59862424
105.79042093  -4.33280511
105.69453385  -3.07490228
105.60034086  -1.82482475
105.50786327  -0.58246372
105.41710719   0.65230503
105.32810254   1.87961549
105.24083729   3.09957130
105.15532179   4.31231471
105.07155952   5.51798531
104.98954125   6.71670791
104.90927675   7.90863538
104.83075961   9.09390686
104.75398547  10.27266740
104.67894830  11.44506341
104.60564075  12.61124218
104.53405441  13.77135141
104.46418006  14.92553896
104.39600780  16.07395260
104.32952718  17.21673978
104.26472721  18.35404745
104.20159654  19.48602192
104.14012345  20.61280865
104.08029599  21.73455217
104.02210199  22.85139597
103.96552849  23.96349080
103.91056454  25.07095951
103.85719702  26.17395199
103.80541353  27.27260669
103.75520176  28.36706069
103.70654949  29.45744968
103.65944464  30.54390795
103.61387530  31.62656838
103.56982974  32.70556242
103.52729648  33.78102011
103.48626424  34.85307012
103.44672205  35.92183969
103.40865917  36.98745473
103.37206517  38.05003980
103.33692994  39.10971818
103.30324368  40.16661184
103.27099692  41.22084153
103.24018052  42.27252680
103.21078570  43.32178604
103.18280404  44.36873652
103.15622746  45.41349443
103.13104827  46.45617493
103.10725914  47.49689221
103.08485312  48.53575951
103.06382364  49.57288920
103.04416451  50.60839278
103.02586993  51.64238099
103.00893449  52.67496383
102.99335315  53.70625059
102.97912129  54.73634994
102.96623468  55.76536996
102.95468945  56.79341821
102.94448217  57.82060175
102.93560978  58.84702720
102.92806962  59.87280085
102.92185943  60.89802860
102.91697734  61.92281614
102.91342189  62.94726890
102.91119202  63.97149215
102.91028705  64.99559105
102.91070670  66.01967070
102.91245111  67.04383619
102.91552080  68.06819265
102.91991669  69.09284530
102.92564011  70.11789951
102.93269276  71.14346087
102.94107677  72.16963519
102.95079464  73.19652862
102.96184929  74.22424765
102.97424402  75.25289918
102.98798254  76.28259057
103.00306893  77.31342971
103.01950768  78.34552504
103.03730368  79.37898563
103.05646219  80.41392121
103.07698463  81.45043715
103.09888566  82.48865479
103.12216730  83.52868108
103.14683638  84.57062893
103.17290008  85.61461216
103.20036596  86.66074555
103.22924195  87.70914488
103.25954034  88.75993422
103.29126186  89.81321790
103.32441946  90.86912161
103.35902249  91.92776565
103.39508062  92.98927153
103.43260389  94.05376202
103.47160267  95.12136118
103.51208769  96.19219443
103.55406999  97.26638862
103.59756374  98.34406269
103.64257382  99.42536996
103.68911407 100.51042558
103.73719809 101.59936111
103.78683641 102.69231099
103.83804110 103.78941239
103.89082315 104.89080201
103.94520550 105.99661166
104.00118745 107.10698961
104.05878617 108.22207307
104.11801398 109.34200403
104.17888307 110.46692562
104.24140545 111.59698206
104.30559292 112.73231865
104.37145698 113.87308154
104.43900879 115.01941766
104.50825912 116.17147443
104.57921149 117.32940299
104.65189508 118.49333909
104.72630170 119.66343514
104.80242779 120.83984798
104.88029684 122.02271697
104.95991959 123.21219133
105.04129477 124.40841094
105.12442066 125.61151820
105.20929730 126.82165351
105.29592350 128.03895377
105.38429558 129.26355204
105.47440704 130.49557696
105.56624806 131.73515208
105.65980482 132.98239492
107.15278870  -6.97347536
107.05090018  -5.69801677
106.95068360  -4.43052761
106.85216958  -3.17092795
106.75537167  -1.91914579
106.66033173  -0.67503153
106.56704778   0.56148002
106.47553269   1.79053223
106.38580715   3.01225528
106.29786518   4.22676320
106.21171547   5.43419411
106.12735903   6.63469043
106.04478630   7.82837763
105.96400607   9.01540967
105.88501104  10.19592571
105.80779611  11.37007075
105.73235464  12.53799094
105.65867877  13.69983306
105.58675962  14.85574418
105.51658755  16.00587141
105.44815228  17.15036161
105.38144297  18.28936126
105.31644836  19.42301626
105.25315680  20.55147174
105.19155636  21.67487198
105.13163486  22.79336029
105.07337998  23.90707886
105.01677928  25.01616874
104.96181946  26.12077813
104.90848977  27.22102752
104.85677689  28.31706395
104.80666845  29.40902323
104.75815220  30.49703978
104.71121607  31.58124665
104.66584817  32.66177549
104.62203681  33.73875657
104.57977055  34.81231879
104.53903818  35.88258966
104.49982880  36.94969538
104.46213179  38.01376080
104.42593682  39.07490951
104.39123390  40.13326380
104.35801337  41.18894476
104.32626589  42.24207228
104.29598250  43.29276511
104.26715459  44.34114086
104.23977391  45.38731611
104.21383260  46.43140637
104.18932314  47.47352622
104.16623844  48.51378928
104.14457177  49.55230828
104.12431680  50.58919514
104.10546758  51.62456098
104.08801858  52.65851617
104.07196464  53.69117042
104.05730102  54.72263278
104.04402338  55.75301174
104.03212779  56.78241525
104.02161069  57.81095075
104.01246896  58.83872531
104.00469989  59.86584556
103.99830114  60.89241784
103.99327082  61.91854823
103.98960741  62.94434256
103.98730982  63.96990650
103.98637737  64.99534562
103.98680977  66.02076542
103.98860716  67.04627138
103.99177007  68.07196904
103.99629945  69.09796402
104.00219665  70.12436210
104.00946343  71.15126926
104.01810196  72.17879173
104.02811482  73.20703603
104.03950498  74.23610907
104.05227584  75.26611814
104.06643118  76.29717102
104.08197521  77.32937596
104.09891251  78.36284183
104.11724809  79.39767808
104.13698734  80.43399483
104.15813606  81.47190292
104.18070044  82.51151399
104.20468705  83.55294044
104.23010287  84.59629558
104.25695525  85.64169362
104.28525191  86.68924974
104.31500098  87.73908011
104.34621091  88.79130196
104.37889054  89.84603363
104.41304907  90.90339456
104.44869604  91.96350541
104.48584130  93.02648801
104.52449510  94.09246546
104.56466799  95.16156211
104.60637090  96.23390366
104.64961507  97.30961719
104.69441194  98.38883126
104.74077619  99.47166857
104.78871171 100.55827965
104.83823475 101.64878216
104.88935678 102.74330928
104.94209340 103.84200237
104.99645128 104.94499478
105.05244406 106.05242539
105.11009918 107.16442620
105.16940874 108.28114970
105.23039288 109.40273293
105.29306381 110.52931891
105.35743353 111.66105168
105.42351377 112.79807623
105.49131595 113.94053835
105.56085109 115.08858448
105.63212973 116.24236131
105.70515863 117.40201770
105.77995428 118.56769062
105.85651802 119.73953856
105.93485143 120.91770057
106.01496966 122.10232939
106.09688368 123.29356632
106.18059005 124.49155089
106.26608726 125.69642424
106.35337478 126.90832473
106.44245026 128.12738698
106.53330867 129.35374158
106.62594196 130.58751450
106.72033848 131.82882628
106.81648224 133.07779116
108.32312659  -7.07718943
108.21856338  -5.80006398
108.11569731  -4.53088015
108.01455980  -3.26955895
107.91517423  -2.01601134
107.81755459  -0.77016224
107.72173898   0.46814614
107.62772613   1.69898428
107.53552694   2.92249582
107.44515698   4.13881009
107.35661296   5.34804711
107.26990263   6.55034343
107.18502453   7.74584342
107.10196935   8.93467337
107.02074443  10.11698731
106.94134185  11.29292457
106.86375583  12.46262993
106.78797922  13.62624910
106.71400366  14.78392827
106.64181986  15.93581382
106.57141782  17.08205198
106.50278689  18.22278869
106.43591594  19.35816941
106.37079343  20.48833892
106.30740748  21.61344120
106.24574596  22.73361933
106.18579653  23.84901538
106.12754673  24.95977028
106.07098402  26.06602381
106.01609585  27.16791451
105.96286866  28.26558813
105.91129209  29.35916245
105.86135269  30.44878188
105.81303824  31.53457963
105.76633667  32.61668755
105.72123615  33.69523611
105.67772503  34.77035446
105.63579196  35.84217037
105.59542584  36.91081031
105.55661585  37.97639944
105.51935149  39.03906165
105.48362258  40.09891955
105.44941927  41.15609458
105.41673205  42.21070697
105.38555177  43.26287581
105.35586964  44.31271910
105.32767724  45.36035376
105.30096653  46.40589571
105.27572986  47.44945988
105.25195995  48.49116030
105.22964994  49.53111008
105.20879335  50.56942153
105.18938411  51.60620618
105.17141654  52.64157479
105.15488537  53.67563747
105.13978576  54.70850369
105.12611326  55.74028233
105.11386384  56.77108175
105.10303387  57.80100980
105.09362015  58.83017395
105.08561989  59.85868126
105.07903073  60.88663847
105.07385069  61.91415205
105.07007825  62.94132827
105.06771228  63.96827321
105.06675208  64.99509283
105.06719736  66.02189306
105.06904825  67.04877979
105.07230531  68.07585897
105.07696950  69.10323663
105.08304221  70.13101896
105.09052524  71.15931235
105.09942082  72.18822344
105.10973157  73.21785917
105.12146056  74.24832684
105.13461124  75.27973418
105.14918751  76.31218934
105.16519365  77.34580101
105.18263437  78.38067843
105.20151478  79.41693148
105.22184040  80.45467068
105.24361717  81.49400726
105.26685141  82.53505325
105.29154984  83.57792146
105.31771959  84.62272558
105.34536818  85.66958020
105.37450349  86.71860087
105.40513380  87.76990416
105.43726777  88.82360765
105.47091440  89.87983004
105.50608307  90.93869113
105.54278350  92.00031191
105.58102576  93.06481455
105.62082023  94.13232245
105.66217768  95.20296027
105.70510920  96.27685400
105.74962623  97.35413096
105.79574043  98.43491994
105.84346713  99.51934106
105.89280971 100.60755196
105.94378421 101.69966647
105.99640270 102.79581737
106.05068169 103.89614569
106.10662742 105.00078589
106.16425334 106.10987713
106.22358467 107.22355138
106.28461761 108.34196022
106.34737060 109.46524104
106.41185585 110.59353673
106.47808530 111.72699102
106.54607058 112.86574862
106.61582294 114.00995491
106.68735323 115.15975577
106.76067171 116.31529715
106.83578626 117.47672632
106.91271019 118.64418378
106.99144245 119.81781874
107.07198897 120.99777688
107.15436553 122.18420718
107.23857857 123.37724780
107.32462346 124.57703783
107.41249855 125.78371674
107.50220243 126.99742068
107.59373147 128.21828191
107.68707916 129.44642840
107.78223574 130.68198324
107.87918760 131.92506384
107.97793531 133.17577395
109.49831462  -7.18356816
109.39108592  -5.90475256
109.28558316  -4.63385596
109.18182786  -3.37078897
109.07985118  -2.11546930
108.97966684  -0.86782266
108.88131761   0.37230129
108.78479973   1.60496085
108.69013434   2.83030121
108.59732575   4.04844786
108.50638642   5.25953095
108.41731412   6.46367380
108.33011574   7.66101279
108.24478774   8.85169333
108.16132135  10.03584291
108.07972212  11.21361478
107.99998173  12.38514845
107.92209382  13.55058839
107.84605072  14.71007976
107.77184367  15.86376808
107.69946301  17.01179891
107.62889840  18.15431761
107.56013889  19.29146913
107.49317310  20.42339784
107.42798925  21.55024742
107.36457527  22.67216069
107.30291886  23.78927952
107.24300756  24.90174474
107.18482880  26.00969605
107.12836999  27.11327197
107.07361850  28.21260979
107.02056177  29.30784552
106.96918615  30.39912263
106.91948175  31.48655593
106.87143512  32.57028742
106.82503426  33.65044782
106.78026739  34.72716648
106.73712297  35.80057144
106.69558974  36.87078944
106.65565671  37.93794593
106.61731320  39.00216511
106.58054886  40.06356994
106.54535365  41.12228215
106.51171790  42.17842235
106.47963228  43.23210999
106.44908783  44.28346341
106.42007597  45.33259993
106.39258850  46.37963584
106.36661760  47.42468647
106.34215586  48.46786621
106.31919626  49.50928861
106.29773218  50.54906635
106.27775742  51.58731137
106.25926618  52.62413485
106.24225309  53.65964731
106.22671318  54.69395861
106.21264190  55.72717807
106.20003513  56.75941444
106.18888918  57.79077602
106.17920076  58.82137066
106.17096701  59.85130587
106.16418552  60.88068879
106.15885428  61.90962634
106.15497172  62.93822517
106.15253668  63.96659180
106.15154845  64.99483262
106.15200674  66.02305397
106.15391167  67.05136217
106.15726382  68.07986357
106.16206418  69.10866465
106.16831415  70.13787201
106.17601560  71.16759246
106.18517078  72.19793305
106.19578240  73.22900116
106.20785358  74.26090450
106.22138786  75.29375120
106.23638922  76.32764984
106.25286204  77.36270954
106.27081113  78.39903994
106.29024172  79.43675132
106.31115946  80.47595462
106.33357039  81.51676148
106.35748098  82.55928433
106.38289811  83.60363637
106.40982903  84.64993169
106.43828142  85.69828528
106.46826334  86.74881308
106.49978323  87.80163201
106.53284989  88.85686004
106.56747252  89.91461623
106.60366067  90.97502073
106.64142421  92.03819487
106.68077340  93.10426116
106.72171881  94.17334330
106.76427135  95.24556627
106.80844231  96.32105631
106.85424330  97.39994103
106.90168617  98.48234942
106.95078279  99.56841192
107.00154806 100.65825465
107.05398605 101.75202592
107.10811522 102.84984693
107.16394638 103.95185446
107.22149183 105.05818777
107.28076274 106.16898494
107.34178385 107.28437750
107.40455259 108.40451697
107.46908684 109.52954066
107.53539872 110.65959121
107.60350009 111.79481215
107.67340241 112.93534771
107.74511674 114.08134291
107.81865366 115.23294300
107.89402310 116.39029317
107.97123293 117.55353959
108.05029486 118.72282223
108.13120719 119.89828936
108.21397636 121.08008575
108.29861923 122.26835847
108.38513846 123.46324328
108.47352834 124.66487830
108.56378680 125.87340114
108.65591135 127.08894565
108.74989695 128.31164153
108.84573548 129.54161401
108.94341529 130.77898312
109.04292055 132.02386294
109.14425160 133.27635261
110.67846717  -7.29259809
110.56859471  -6.01208285
110.46045256  -4.73943968
110.35409543  -3.47461076
110.24953311  -2.21749539
110.14679784  -0.96800950
110.04590268   0.27392263
109.94688810   1.50846046
109.84975067   2.73566403
109.75450820   3.95568180
109.66116441   5.16863916
109.56972963   6.37466775
109.48020201   7.57389253
109.39258734   8.76645048
109.30688057   9.95248736
109.22307352  11.13213212
109.14116981  12.30553651
109.06116088  13.47284033
108.98303981  14.63418758
108.90679850  15.78972279
108.83242782  16.93959074
108.75991780  18.08393613
108.68925779  19.22290335
108.62043660  20.35663634
108.55344263  21.48527840
108.48826390  22.60897207
108.42488819  23.72785899
108.36330308  24.84207984
108.30349602  25.95177423
108.24545438  27.05708064
108.18916549  28.15813637
108.13461674  29.25507749
108.08179557  30.34803880
108.03068953  31.43715382
107.98128494  32.52256388
107.93357252  33.60438069
107.88753892  34.68274410
107.84317243  35.75778238
107.80046164  36.82962256
107.75939541  37.89839037
107.71996289  38.96421032
107.68215357  40.02720567
107.64595724  41.08749853
107.61136407  42.14520982
107.57836456  43.20045937
107.54694961  44.25336588
107.51711045  45.30404706
107.48883874  46.35261957
107.46212651  47.39919914
107.43696621  48.44390057
107.41335067  49.48683778
107.39127314  50.52812390
107.37072729  51.56787125
107.35170722  52.60619144
107.33420741  53.64319540
107.31822282  54.67899342
107.30374878  55.71369522
107.29078111  56.74741000
107.27931600  57.78024647
107.26935012  58.81231292
107.26088054  59.84371728
107.25390479  60.87456712
107.24842082  61.90496978
107.24442702  62.93503235
107.24192222  63.96486179
107.24090568  64.99456491
107.24137711  66.02424848
107.24333663  67.05401924
107.24678484  68.08398400
107.25172273  69.11424965
107.25815176  70.14492323
107.26607381  71.17611196
107.27549122  72.20792335
107.28640672  73.24046519
107.29882351  74.27384561
107.31274523  75.30817319
107.32817591  76.34355692
107.34512004  77.38010634
107.36358254  78.41793152
107.38356874  79.45714315
107.40508441  80.49785260
