X,Y,Polarity,Timestamp
16,53,0,14624864
90,63,0,14625246
70,40,0,14626431
101,75,0,14627140
90,63,1,14627826
17,105,0,14627837
19,40,0,14631039
0,34,0,14631354
46,93,0,14631386
59,121,0,14644678
98,58,0,14645113
91,28,0,14646618
6,31,0,14651940
19,105,0,14653162
112,20,0,14654715
76,20,0,14654788
74,28,0,14665312
11,117,0,14665522
9,54,0,14666144
7,63,0,14668195
101,90,0,14672222
91,64,0,14673485
9,64,0,14673498
20,36,0,14674769
6,42,0,14674778
110,6,0,14676817
3,53,0,14677473
13,99,0,14678509
27,51,0,14680727
115,46,0,14680739
112,83,0,14680755
91,46,0,14680886
6,4,0,14680954
40,122,0,14680969
102,14,0,14681460
49,78,0,14687054
12,24,0,14691592
108,53,0,14698055
63,52,0,14699773
13,53,0,14701691
30,15,0,14702855
30,85,0,14702976
125,91,0,14703807
20,17,0,14703868
38,14,0,14703933
25,25,0,14704476
23,32,0,14704727
114,30,0,14705245
51,52,0,14705263
19,56,0,14705290
77,75,0,14705342
96,75,0,14705648
46,23,0,14706105
38,116,0,14709912
124,34,0,14710791
32,83,0,14723075
58,14,0,14725380
18,67,0,14727127
85,39,0,14727178
86,104,0,14729015
5,36,0,14729031
114,47,0,14729034
4,37,0,14729095
117,37,0,14729286
56,38,0,14729409
35,43,0,14730302
74,76,0,14730342
48,58,0,14730420
28,76,0,14731430
100,8,0,14731836
116,30,0,14732234
0,70,0,14738765
78,24,0,14745582
8,4,0,14751119
13,38,0,14751145
127,19,0,14751161
46,115,0,14752278
12,119,0,14752322
10,23,0,14752467
35,41,0,14755299
127,57,0,14756149
92,118,0,14756388
100,4,0,14756568
2,122,0,14762947
6,14,0,14772382
88,117,0,14775525
45,127,0,14775960
78,114,0,14776026
117,52,0,14776852
14,125,0,14778353
50,2,0,14778483
73,117,0,14780224
30,2,0,14782409
110,42,0,14782541
104,39,0,14787232
105,85,0,14787431
124,69,0,14788141
34,72,0,14792231
100,16,0,14796251
86,25,0,14800586
33,25,0,14800756
69,41,0,14801362
24,66,0,14801390
9,40,0,14801797
109,40,0,14801814
3,62,0,14801907
97,11,0,14802061
49,62,0,14802227
30,42,0,14803089
78,30,0,14803670
14,7,0,14806186
69,14,0,14806580
27,61,0,14806637
92,61,0,14806666
120,55,0,14807156
86,27,0,14807196
63,70,0,14807561
78,86,0,14807734
120,47,0,14811825
24,14,1,14819678
111,22,0,14825839
76,112,0,14826095
91,6,0,14826256
29,6,0,14826266
48,79,0,14827734
30,75,0,14828720
108,111,0,14828743
106,50,0,14829182
27,19,0,14829314
64,0,0,14830194
91,7,0,14845652
10,25,0,14852160
27,25,0,14852201
56,73,0,14852620
77,17,0,14853474
17,23,0,14853520
63,47,0,14853566
82,41,0,14853870
56,70,0,14854398
3,73,0,14855950
92,91,0,14856074
87,122,0,14860981
3,75,0,14863209
25,1,0,14863619
91,99,0,14867967
78,110,0,14870060
126,19,1,14872155
106,3,0,14872464
48,22,0,14873002
14,21,0,14876470
112,14,0,14877445
34,27,0,14878073
75,67,0,14878625
4,58,0,14878913
5,3,0,14879048
88,85,0,14879213
23,107,0,14879463
3,48,0,14879710
55,90,0,14880196
95,35,0,14881145
69,66,0,14881328
97,115,0,14881747
95,71,0,14882584
111,45,0,14882641
2,72,0,14893118
5,7,0,14895917
5,112,0,14896614
27,82,0,14897055
102,61,0,14901676
69,73,0,14902696
47,12,0,14902769
31,47,0,14902864
64,47,0,14903018
97,58,0,14903346
49,112,0,14907277
98,62,0,14907342
114,48,0,14908083
17,34,0,14916129
93,74,0,14924958
127,18,0,14928956
125,18,0,14929128
67,117,0,14929234
34,55,0,14929237
63,21,0,14931076
58,58,0,14932093
6,53,0,14934716
53,16,0,14939683
116,13,0,14948967
7,19,0,14949903
8,34,0,14951278
16,62,0,14952481
84,11,0,14953866
25,34,0,14953933
106,7,0,14955445
124,40,0,14956754
18,34,0,14957135
106,54,0,14957843
64,126,0,14965149
9,17,0,14975847
4,92,0,14978301
27,75,0,14978791
76,87,0,14978900
0,16,0,14978916
52,35,0,14978923
30,46,0,14979302
85,65,0,14983553
113,49,0,14987417
48,62,0,14990300
6,29,0,14996372
57,5,0,14996775
68,16,0,14998598
97,23,0,14999201
36,25,0,15002527
88,9,0,15003060
96,6,0,15003233
83,124,0,15003322
65,58,0,15003772
38,29,0,15003807
124,6,0,15003935
124,63,0,15004000
68,106,0,15004368
94,68,0,15005967
65,106,0,15006344
92,53,0,15006687
105,20,0,15007256
75,12,0,15007774
56,116,0,15007886
124,104,0,15007997
67,125,0,15008197
110,85,0,15014166
71,110,0,15016775
78,68,0,15022527
63,82,0,15026996
43,88,0,15027969
120,48,0,15028629
48,27,0,15030704
43,47,0,15031360
14,53,0,15031379
47,116,0,15031506
124,30,0,15032331
29,99,0,15033113
19,101,0,15033424
23,20,0,15033442
34,20,0,15033458
52,109,0,15041180
22,65,0,15042004
24,38,0,15043054
48,13,0,15043359
13,106,0,15047082
27,117,0,15052969
43,118,0,15053729
6,92,0,15053937
44,1,0,15054013
31,3,0,15054168
14,22,0,15054246
11,22,0,15054292
16,34,0,15054400
63,31,0,15054599
112,108,0,15055344
88,102,0,15055627
55,52,0,15055874
0,6,0,15057199
61,64,0,15057747
4,52,0,15057876
84,64,0,15057894
74,37,0,15058716
100,99,0,15058766
74,93,0,15064293
0,49,0,15064307
41,75,0,15069301
44,55,0,15078310
72,10,0,15078456
44,0,0,15080522
67,23,0,15082104
104,116,0,15082225
113,65,0,15082773
103,19,0,15083150
78,50,0,15083336
116,50,0,15083928
15,29,0,15088811
43,70,0,15097518
127,97,0,15103347
17,108,0,15104703
16,61,0,15104729
84,88,0,15106802
110,55,0,15107578
68,76,0,15107711
72,1,0,15108610
86,89,0,15109606
43,53,0,15111685
81,63,0,15128903
41,123,0,15129141
29,45,0,15129377
49,23,0,15130280
105,47,0,15131309
74,54,0,15131625
98,13,0,15131771
104,20,0,15134257
49,72,0,15147878
2,81,0,15149083
93,59,0,15150384
71,71,0,15150848
110,52,0,15156362
79,68,0,15157378
109,1,0,15157552
29,117,0,15158626
38,76,0,15158764
91,30,0,15163171
65,42,0,15165193
38,86,0,15166017
84,99,0,15170033
104,31,0,15178785
82,67,0,15180678
82,108,0,15182212
71,52,0,15183068
45,9,0,15187277
115,0,0,15187625
2,108,0,15199553
19,31,0,15204401
14,4,0,15204458
13,28,0,15204845
118,100,0,15204852
46,100,0,15204902
61,95,0,15205288
49,52,0,15205659
18,17,0,15205692
52,8,0,15206827
66,38,0,15206843
15,84,0,15208474
5,4,0,15215889
65,120,0,15221794
39,80,0,15228712
78,58,0,15229144
26,64,0,15229622
16,38,0,15229633
6,99,0,15231462
22,74,0,15232118
126,33,0,15234100
45,17,0,15236244
98,116,0,15244085
69,122,0,15244342
18,34,1,15246400
71,5,0,15247332
8,41,0,15247543
9,105,0,15250217
47,43,0,15252760
102,75,0,15253304
103,42,0,15253686
27,55,0,15253872
70,85,0,15254073
25,59,0,15254170
93,59,1,15254227
95,4,0,15254404
96,84,0,15254761
93,93,0,15254860
30,103,0,15255090
126,41,0,15255132
86,98,0,15255303
11,62,0,15255347
84,108,0,15255586
112,89,0,15256613
119,48,0,15257588
68,108,0,15257747
107,67,0,15257768
26,90,0,15257847
102,127,0,15257874
40,41,0,15257927
78,67,1,15257958
65,118,0,15258159
91,91,0,15258232
98,84,0,15258390
88,95,0,15258760
51,37,0,15259125
76,112,0,15259236
85,58,0,15259540
5,100,0,15259687
45,41,0,15260055
91,60,1,15260445
74,56,0,15260475
5,87,0,15260594
94,87,0,15260687
108,51,1,15260696
71,119,0,15262719
93,42,0,15262733
104,67,0,15262879
4,51,0,15262915
113,94,0,15262932
81,105,0,15262969
14,102,0,15263208
0,7,0,15263301
84,64,1,15263349
89,17,0,15263362
100,78,0,15263603
106,52,1,15263746
106,52,1,15263747
108,43,0,15264131
3,97,0,15264413
104,25,0,15264484
114,56,0,15265258
72,22,0,15265322
119,45,1,15265376
127,45,0,15265523
88,108,0,15265583
84,101,0,15265591
65,5,0,15265640
80,66,1,15265674
80,66,1,15265675
119,44,0,15265779
28,54,1,15266285
28,54,1,15266286
28,54,1,15266287
74,69,1,15266427
78,109,0,15266445
117,51,0,15266594
31,61,1,15266721
23,43,1,15266750
58,37,0,15266763
85,63,1,15266822
91,91,0,15266834
95,58,1,15266900
2,15,0,15266904
103,52,0,15266915
76,80,0,15266925
50,61,0,15266959
83,102,0,15267091
66,1,0,15267189
80,40,0,15267612
117,46,1,15267666
118,101,0,15267743
57,63,0,15267899
118,44,0,15268147
120,46,0,15268180
89,61,1,15268558
17,75,0,15268588
102,54,1,15268771
114,48,1,15269156
104,72,0,15269174
70,84,0,15269363
25,47,1,15269447
93,88,0,15269452
95,22,0,15269688
41,52,0,15269723
87,62,1,15270070
15,36,0,15270099
109,64,0,15270233
15,39,0,15270359
51,58,0,15270475
100,55,1,15270501
49,104,0,15270533
112,59,0,15271078
26,95,0,15271345
3,58,0,15271374
110,50,1,15271415
31,104,0,15271500
24,45,1,15271527
79,66,1,15271812
79,66,1,15271813
79,66,1,15271814
107,67,0,15272489
97,57,1,15272681
73,39,0,15272934
36,106,0,15273017
77,67,1,15273023
77,67,1,15273024
77,67,1,15273025
14,104,0,15273067
80,106,0,15273111
111,61,0,15273117
22,61,0,15273209
98,61,0,15273220
50,14,0,15273254
27,52,1,15273257
64,123,0,15273262
115,47,1,15273336
15,118,0,15273338
59,93,0,15273356
110,97,0,15273360
37,6,0,15273362
104,53,1,15273453
94,58,1,15273541
121,4,0,15273620
110,63,0,15273641
0,97,0,15273678
8,19,0,15273685
17,76,0,15273708
106,97,0,15273728
114,9,0,15273737
106,78,0,15273740
75,113,0,15273751
71,119,0,15273757
117,46,1,15273791
112,49,1,15273809
108,126,0,15273854
102,66,0,15273878
117,53,0,15273900
115,51,0,15274027
68,123,0,15274045
76,68,1,15274119
76,68,1,15274120
76,68,1,15274121
86,98,0,15274271
111,12,0,15274425
99,24,0,15274467
10,53,0,15274709
115,53,0,15274932
98,81,0,15275032
73,116,0,15275194
79,108,0,15275565
55,58,1,15276064
57,37,0,15276270
67,66,1,15276292
67,123,0,15276364
96,57,1,15276515
81,65,1,15276592
81,65,1,15276593
81,65,1,15276594
70,68,1,15276653
103,73,0,15276800
15,120,0,15276900
110,62,0,15277037
64,62,0,15277080
85,99,0,15277102
17,21,0,15277145
87,98,0,15277205
26,50,1,15277219
26,50,1,15277220
42,49,1,15277239
42,49,1,15277241
83,64,1,15277292
83,64,1,15277293
83,64,1,15277294
83,64,1,15277295
102,75,0,15277319
38,76,1,15277348
81,103,0,15277402
59,116,0,15277434
119,60,0,15277458
43,87,1,15277463
98,42,0,15277534
88,95,0,15277576
127,78,0,15277948
58,60,1,15277996
99,79,0,15278168
74,69,1,15278193
61,62,1,15278216
70,69,0,15278249
89,94,0,15278388
100,55,1,15278444
36,35,0,15278529
75,68,1,15278660
31,43,0,15278661
92,59,1,15278734
92,59,1,15278735
89,79,0,15278862
45,53,0,15279057
81,105,0,15279115
113,48,1,15279165
28,55,1,15279394
126,28,0,15279400
97,42,0,15279403
112,60,0,15279560
117,51,0,15279709
117,51,0,15279710
65,123,0,15279773
37,35,0,15279780
78,109,0,15279786
98,56,1,15279809
33,21,0,15279814
125,123,0,15279841
115,56,0,15279844
109,50,1,15279856
73,69,1,15279877
116,69,0,15279908
94,69,0,15279927
102,54,1,15279940
65,127,0,15280063
85,36,0,15280067
22,127,0,15280077
82,17,0,15280119
66,111,0,15280156
111,49,1,15280182
20,1,0,15280223
48,0,0,15280229
115,54,0,15280257
38,98,0,15280401
17,98,0,15280440
34,117,0,15280495
14,100,0,15280533
64,116,0,15280545
28,38,0,15280577
70,120,0,15280601
70,27,0,15280696
91,91,0,15280705
80,106,0,15280750
88,19,0,15281003
71,77,0,15281125
68,53,0,15281167
64,38,0,15281181
101,76,0,15281184
67,124,0,15281350
77,110,0,15281491
14,105,0,15281602
71,78,0,15281643
32,78,0,15281656
92,65,0,15281740
94,58,1,15281753
105,70,0,15281801
64,64,1,15281806
72,93,0,15281813
118,49,0,15282030
81,40,0,15282118
65,124,0,15282159
32,122,0,15282406
62,23,0,15282452
93,88,0,15282527
12,40,0,15282540
109,43,0,15282598
88,99,0,15282600
46,99,0,15282813
119,48,0,15282851
97,82,0,15282916
90,60,1,15282929
51,104,1,15283056
87,62,1,15283145
87,62,1,15283146
87,62,1,15283147
87,62,1,15283148
51,55,1,15283199
91,60,1,15283261
28,30,0,15283286
95,85,0,15283413
95,85,0,15283414
3,74,0,15283421
43,12,0,15283640
72,77,0,15283642
35,44,1,15283840
102,73,0,15283864
113,57,0,15283972
14,103,0,15284011
107,34,0,15284032
108,65,0,15284067
66,57,0,15284086
50,34,0,15284306
36,72,1,15284549
15,119,0,15284563
78,67,1,15284835
127,120,0,15284868
96,51,0,15285005
90,92,0,15285051
72,118,0,15285190
108,7,0,15285258
93,59,1,15285284
59,27,0,15285315
125,107,0,15285500
109,50,1,15285534
105,52,1,15285554
105,52,1,15285555
110,48,0,15285597
15,121,0,15285600
18,33,1,15285654
18,33,1,15285655
14,107,0,15285658
71,69,1,15285731
21,48,0,15285740
45,51,1,15285808
45,51,1,15285809
45,51,1,15285810
96,84,0,15286151
118,50,0,15286176
60,30,0,15286177
89,61,1,15286276
12,99,0,15286291
18,34,1,15286452
85,63,1,15286462
39,35,0,15286533
48,53,1,15286950
103,73,0,15287239
26,38,1,15287390
72,117,0,15287393
19,73,0,15287396
78,97,0,15287467
53,69,0,15287567
67,69,0,15287620
106,52,1,15287686
59,121,1,15287873
115,47,1,15288528
41,48,1,15288554
41,48,1,15288555
81,65,1,15288897
81,65,1,15288898
98,56,1,15288899
39,47,1,15288951
75,113,0,15288983
30,59,1,15289018
77,67,1,15289102
68,98,0,15289364
96,57,1,15289373
96,57,1,15289374
96,57,1,15289375
42,85,1,15289454
119,45,1,15289490
119,45,1,15289491
119,45,1,15289492
48,98,1,15289582
107,51,1,15289622
61,110,0,15289675
32,63,1,15290121
111,49,1,15290156
86,62,1,15290198
82,65,1,15290283
110,43,0,15290310
110,62,0,15290337
52,106,1,15290385
0,16,1,15290487
61,62,1,15290489
23,43,1,15290614
31,61,1,15290619
83,102,0,15290644
119,0,0,15290650
53,108,1,15290672
95,86,0,15290737
92,89,0,15290747
83,89,0,15290760
16,0,0,15290828
111,60,0,15291088
73,69,1,15291214
73,69,1,15291215
73,69,1,15291216
18,11,0,15291263
72,69,1,15291393
36,45,1,15291566
103,53,1,15291677
87,96,0,15291735
22,41,1,15291794
63,63,1,15292044
80,65,1,15292205
79,66,1,15292358
79,66,1,15292359
79,66,1,15292360
92,59,1,15292363
120,46,0,15292418
113,48,1,15292488
88,61,1,15292608
101,76,0,15292756
25,48,1,15292832
83,64,1,15292887
108,95,0,15292974
70,106,0,15293464
2,0,0,15293529
66,110,0,15293544
106,68,0,15293563
76,68,1,15293643
79,107,0,15293646
74,114,0,15293673
67,38,0,15293676
57,59,1,15293696
29,40,1,15293895
41,83,1,15294177
69,67,1,15294373
105,52,1,15294464
67,66,1,15294552
88,83,0,15294617
15,122,0,15294705
54,57,1,15294722
54,57,1,15294723
101,54,1,15294935
116,53,0,15294974
13,54,0,15295134
70,82,0,15295186
82,104,0,15295532
23,36,1,15295560
84,100,0,15295923
82,103,0,15295947
14,108,0,15296034
44,89,1,15296086
19,36,1,15296097
99,55,1,15296314
75,68,1,15296426
118,45,1,15296454
118,45,1,15296455
109,7,0,15296724
29,123,0,15296829
103,54,1,15296879
104,71,0,15296960
112,59,0,15296997
86,24,0,15297080
70,81,0,15297160
24,45,1,15297252
100,78,0,15297379
108,51,1,15297414
85,99,0,15297456
74,68,1,15297531
74,68,1,15297532
17,61,0,15297644
87,96,0,15297646
112,43,0,15297838
116,52,0,15297896
120,44,1,15297898
58,112,0,15297914
16,33,1,15297958
77,110,0,15298131
77,110,0,15298132
77,110,0,15298133
97,82,0,15298362
65,117,0,15298505
67,124,0,15298560
80,106,0,15298730
37,74,1,15298763
35,70,1,15298769
82,64,1,15298906
82,64,1,15298907
108,65,0,15300069
32,42,1,15300321
71,76,0,15300338
113,57,0,15300479
84,63,1,15300519
84,63,1,15300520
84,63,1,15300521
73,69,1,15300577
64,124,0,15300678
70,120,0,15300812
75,112,0,15300916
15,117,0,15301200
104,53,1,15301237
29,57,1,15301287
29,57,1,15301288
29,57,1,15301289
29,57,1,15301290
100,77,0,15301555
76,67,1,15301820
70,39,0,15301941
66,65,1,15302028
38,46,1,15302060
38,46,1,15302061
38,46,1,15302062
94,58,1,15302120
51,55,1,15302242
116,46,1,15302262
90,92,0,15302308
59,38,0,15302378
63,123,0,15302427
40,46,0,15302459
97,56,1,15302734
14,106,0,15302764
89,93,0,15302964
111,43,0,15302965
117,46,1,15302967
69,121,0,15302996
79,107,0,15303043
36,99,0,15303155
90,36,0,15303305
114,47,1,15303353
93,88,0,15303357
95,85,0,15303390
86,58,0,15303796
107,67,0,15303932
60,61,1,15304097
60,61,1,15304098
60,61,1,15304099
60,61,1,15304100
90,60,1,15304110
90,60,1,15304112
90,60,1,15304113
90,60,1,15304114
35,44,1,15304525
64,64,1,15304571
64,64,1,15304572
64,64,1,15304573
59,60,1,15304714
33,65,1,15304723
84,100,0,15304854
84,100,0,15304855
103,53,1,15304867
80,98,0,15304873
85,55,0,15304883
102,42,0,15304888
74,114,0,15304928
36,8,0,15304942
114,55,0,15304979
70,68,1,15305056
13,73,0,15305076
115,62,0,15305142
111,98,0,15305148
111,16,0,15305166
0,45,0,15305192
107,18,0,15305248
86,97,0,15305307
101,54,1,15305317
104,37,0,15305337
49,100,1,15305427
38,12,0,15305443
59,59,0,15305476
52,56,1,15305489
99,55,1,15305575
47,52,1,15305630
57,59,1,15305659
80,126,0,15305675
125,35,0,15305709
118,48,0,15305920
119,47,0,15305940
47,96,1,15305949
36,1,0,15306053
109,63,0,15306115
40,81,1,15306134
82,81,0,15306143
19,25,0,15306150
41,35,0,15306173
66,126,0,15306195
20,34,1,15306196
29,5,0,15306212
22,15,0,15306214
66,125,0,15306221
72,117,0,15306253
113,7,0,15306337
76,39,0,15306343
17,32,1,15306396
85,63,1,15306462
28,36,0,15306465
68,96,0,15306501
6,16,0,15306544
40,14,0,15306594
107,51,1,15306677
10,88,0,15306716
109,50,1,15306777
78,66,1,15306794
19,110,0,15306797
21,76,0,15306937
49,36,0,15307005
95,57,1,15307094
94,86,0,15307181
68,36,0,15307200
93,58,1,15307229
120,45,0,15307686
82,4,0,15307843
77,6,0,15307944
100,26,0,15308001
48,53,1,15308012
114,56,0,15308146
92,124,0,15308147
41,14,0,15308166
84,63,1,15308188
18,54,0,15308256
21,124,0,15308277
21,7,0,15308433
27,7,0,15308446
76,111,0,15308500
98,80,0,15308519
110,49,1,15308554
0,80,0,15308565
91,59,1,15308635
3,63,0,15308671
106,68,0,15308775
98,95,0,15308821
26,50,1,15308843
15,123,0,15308867
69,67,1,15308905
86,100,0,15308913
111,60,0,15309081
96,83,0,15309110
101,1,0,15309277
80,65,1,15309290
85,41,0,15309319
92,89,0,15309336
68,127,0,15309409
8,8,0,15309435
82,64,1,15309490
54,110,1,15309534
81,104,0,15309560
109,65,0,15309563
69,54,0,15309595
97,81,0,15309788
29,40,1,15310126
22,95,0,15310166
26,38,1,15310314
59,31,0,15310325
75,68,1,15310380
97,56,1,15310557
97,56,1,15310558
97,56,1,15310559
73,69,1,15310596
77,67,1,15310799
14,109,0,15310913
65,116,0,15310952
23,36,1,15310982
71,116,0,15311192
100,55,1,15311252
89,93,0,15311637
116,52,0,15311680
88,61,1,15311693
88,61,1,15311694
88,61,1,15311695
88,61,1,15311696
112,48,1,15312061
112,48,1,15312062
112,48,1,15312063
112,48,1,15312064
79,66,1,15312090
86,62,1,15312091
79,66,1,15312092
86,62,1,15312093
86,62,1,15312094
116,47,1,15312479
116,47,1,15312480
44,50,1,15312509
44,50,1,15312511
54,57,1,15312677
124,57,0,15312794
112,56,0,15312817
107,66,0,15312952
97,56,1,15313013
49,56,0,15313028
34,68,1,15313067
85,98,0,15313117
63,63,1,15313160
89,60,1,15313273
89,60,1,15313274
76,67,1,15313350
113,119,0,15313669
81,65,1,15313714
50,54,1,15313721
87,61,1,15313751
87,61,1,15313752
87,61,1,15313753
110,61,0,15313779
108,50,1,15313797
108,50,1,15313798
108,50,1,15313799
62,65,0,15313818
38,96,0,15313826
38,35,0,15313890
53,56,1,15313928
99,79,0,15313980
99,79,0,15313981
110,49,1,15314351
38,46,1,15314365
38,46,1,15314366
38,46,1,15314367
14,116,1,15314823
39,78,1,15314833
111,49,1,15315048
21,18,0,15315058
43,120,0,15315265
114,55,0,15315427
5,101,0,15315431
104,111,0,15315436
95,57,1,15315511
69,121,0,15315539
100,77,0,15315558
65,115,0,15315587
20,34,1,15315625
118,45,1,15315628
103,73,0,15315636
71,75,0,15315687
73,115,0,15315731
83,101,0,15315754
60,61,1,15315761
28,39,1,15315829
72,110,0,15315892
6,17,0,15315902
118,49,0,15315915
67,104,0,15316032
71,118,0,15316052
106,51,1,15316905
106,51,1,15316906
106,51,1,15316907
65,121,0,15316938
88,94,0,15317203
4,28,0,15317281
91,59,1,15317285
91,59,1,15317286
91,59,1,15317288
47,52,1,15317296
47,52,1,15317297
63,126,0,15317341
93,58,1,15317411
114,47,1,15317414
116,46,1,15317438
86,97,0,15317493
120,44,1,15317584
120,44,1,15317585
120,44,1,15317586
84,44,0,15317599
46,93,1,15317620
11,93,0,15317673
15,124,0,15317683
117,50,0,15317733
63,50,0,15317758
0,17,0,15317807
94,85,0,15317831
105,52,1,15317858
35,44,1,15317891
66,65,1,15317897
66,65,1,15317898
66,65,1,15317899
127,85,0,15317908
79,107,0,15318209
84,63,1,15318231
84,63,1,15318232
84,63,1,15318233
68,122,0,15318281
111,73,0,15318325
72,69,1,15318510
94,36,0,15319035
59,37,0,15319058
59,60,1,15319204
100,54,1,15319213
83,63,1,15319253
83,63,1,15319254
112,58,0,15319256
65,126,0,15319320
32,42,1,15319345
84,100,0,15319396
102,53,1,15319611
14,125,1,15319879
87,62,1,15319910
78,66,1,15319929
30,3,0,15319938
62,62,1,15319989
80,65,1,15320067
80,65,1,15320068
80,65,1,15320069
57,59,1,15320158
57,59,1,15320159
57,59,1,15320160
119,44,1,15320195
81,104,0,15320280
14,121,1,15320327
51,55,1,15320350
106,42,0,15320365
90,45,0,15320552
117,45,1,15320643
81,64,1,15320651
81,64,1,15320652
69,67,1,15320684
69,67,1,15320685
69,67,1,15320686
33,34,0,15320961
104,71,0,15321059
76,111,0,15321064
93,87,0,15321149
74,68,1,15321193
74,68,1,15321194
74,68,1,15321195
17,32,1,15321208
102,95,0,15321230
118,46,1,15321469
96,83,0,15321489
56,58,1,15321613
24,25,0,15321675
82,28,0,15321736
105,69,0,15321772
30,25,0,15321824
89,93,0,15321862
89,60,1,15321924
89,60,1,15321926
103,72,0,15322125
73,121,0,15322188
55,88,0,15322213
95,58,1,15322214
73,68,1,15322250
28,55,1,15322268
28,55,1,15322270
28,55,1,15322271
82,64,1,15322297
82,64,1,15322298
82,64,1,15322299
82,64,1,15322300
68,66,1,15322305
120,45,0,15322339
0,19,0,15322377
109,63,0,15322381
99,55,1,15322462
77,66,1,15322468
114,53,0,15322515
57,12,0,15322520
82,103,0,15322527
98,55,1,15322531
24,37,1,15322595
24,37,1,15322596
24,37,1,15322597
22,35,1,15322618
31,41,1,15322719
71,117,0,15322750
91,126,0,15322811
112,24,0,15322844
41,48,1,15322898
41,48,1,15322899
41,48,1,15322900
115,46,1,15322916
115,46,1,15322917
115,46,1,15322918
25,37,1,15322965
54,57,1,15323022
54,57,1,15323023
54,57,1,15323024
78,108,0,15323337
94,86,0,15323610
44,50,1,15323628
85,62,1,15323660
85,62,1,15323661
85,62,1,15323662
24,46,1,15323723
87,61,1,15323839
63,63,1,15323917
75,67,1,15323955
75,67,1,15323956
75,67,1,15323957
75,67,1,15323958
79,65,1,15324025
79,65,1,15324026
79,65,1,15324027
79,65,1,15324028
44,35,0,15324423
75,112,0,15324545
107,66,0,15325100
39,79,1,15325208
66,125,0,15325227
13,92,0,15325361
26,20,0,15325389
87,96,0,15325416
20,34,1,15325488
102,54,1,15325495
65,64,1,15325511
94,57,1,15325532
77,109,0,15325735
30,59,1,15325791
30,59,1,15325792
30,59,1,15325793
30,59,1,15325794
113,56,0,15325796
50,102,1,15325886
104,52,1,15325921
104,52,1,15325922
104,52,1,15325923
104,52,1,15325925
115,54,0,15325945
73,115,0,15325980
33,66,1,15326002
33,66,1,15326003
100,54,1,15326036
115,53,0,15326044
40,47,1,15326114
40,47,1,15326116
113,8,0,15326124
104,107,0,15326153
69,87,0,15326254
96,56,1,15326359
96,56,1,15326360
96,56,1,15326361
82,107,0,15326434
91,90,0,15326480
90,2,0,15326513
68,95,0,15326538
21,35,1,15326570
55,112,1,15326576
21,81,0,15326603
92,59,1,15326679
92,59,1,15326681
102,53,1,15326683
76,67,1,15326697
13,1,0,15326747
72,38,0,15326762
58,60,1,15326845
47,36,0,15327096
34,43,1,15327381
89,71,0,15327437
53,56,1,15327885
86,63,1,15327968
86,63,1,15327969
108,50,1,15328000
108,50,1,15328001
108,50,1,15328002
16,34,1,15328291
93,87,0,15328316
71,68,1,15328531
71,68,1,15328532
91,59,1,15328575
91,59,1,15328576
91,59,1,15328577
91,59,1,15328578
108,64,0,15328614
108,64,0,15328615
102,74,0,15328667
28,39,1,15328719
64,34,0,15328821
15,125,0,15328858
50,54,1,15328902
50,54,1,15328903
50,54,1,15328904
50,54,1,15328906
97,54,0,15328928
58,126,0,15329012
83,101,0,15329072
112,48,1,15329088
112,48,1,15329090
122,61,0,15329122
127,21,0,15329126
119,44,1,15329206
83,63,1,15329299
86,62,1,15329365
70,83,0,15329366
64,122,0,15329384
45,51,1,15329412
72,69,1,15329442
7,109,0,15329451
101,55,1,15329452
71,118,0,15329473
95,84,0,15329527
64,28,0,15329531
98,80,0,15329577
9,39,0,15329579
70,119,0,15329605
86,63,0,15329610
101,75,0,15329613
64,127,0,15329633
43,87,1,15329636
52,11,0,15329650
6,127,0,15329687
15,31,0,15329696
70,81,0,15329708
12,63,0,15329727
123,119,0,15329744
71,73,0,15329766
37,25,0,15329770
65,37,0,15329779
80,105,0,15329781
109,64,0,15329783
116,93,0,15329795
51,104,1,15329808
25,73,0,15329810
82,118,0,15329824
113,58,0,15329850
74,68,1,15329859
98,17,0,15329860
109,87,0,15329874
110,50,1,15329875
25,48,1,15329877
69,89,0,15329882
52,108,0,15329886
51,114,0,15329926
40,119,0,15329974
33,1,0,15329976
10,115,0,15329988
102,67,0,15330000
110,61,0,15330005
92,89,0,15330011
58,115,0,15330020
20,113,0,15330030
99,10,0,15330045
77,110,0,15330046
77,31,0,15330049
70,80,0,15330063
66,65,1,15330064
76,97,0,15330111
125,10,0,15330123
57,16,0,15330125
108,42,0,15330127
35,9,0,15330139
14,112,0,15330155
73,82,0,15330162
49,114,0,15330209
17,111,0,15330269
107,42,0,15330277
69,123,0,15330296
17,96,0,15330330
113,47,1,15330469
112,58,0,15330521
118,48,0,15330529
126,19,0,15330706
98,55,1,15330713
59,60,1,15330913
59,60,1,15330914
111,48,1,15331288
30,121,0,15331306
103,74,0,15331382
105,69,0,15331414
116,51,0,15331516
107,50,1,15331768
116,62,0,15331856
37,45,1,15331946
37,45,1,15331947
37,45,1,15331948
37,45,1,15331949
96,56,1,15332008
115,42,0,15332032
81,64,1,15332057
81,64,1,15332058
117,45,1,15332090
126,115,0,15332188
68,122,0,15332266
71,74,0,15332275
79,39,0,15332279
47,52,1,15332313
92,58,1,15332316
123,122,0,15332335
94,57,1,15332499
113,123,0,15332500
109,49,1,15332503
